Mon Apr  3 16:01:39 2023    output.dat

         348330 function calls (343552 primitive calls) in 3.735 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/scipy/_lib/decorator.py:224(decorate)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/dataset.py:409(shape)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/dataset.py:455(_selector)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/dataset.py:583(__init__)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/dataset.py:811(<genexpr>)
        6    0.001    0.000    0.002    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/dataset.py:800(__setitem__)
        6    0.000    0.000    0.001    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/selections.py:19(select)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/selections.py:112(__init__)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/selections.py:128(shape)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/selections.py:133(nselect)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/selections.py:217(mshape)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/selections.py:225(<genexpr>)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/selections.py:222(array_shape)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/selections.py:227(__init__)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/_lib/_testutils.py:26(__init__)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/filters.py:293(get_filters)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/base.py:165(_lapl)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/base.py:177(_e)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/base.py:280(file)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/base.py:504(product)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/files.py:298(mode)
        6    0.001    0.000    0.001    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/group.py:296(__getitem__)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:1314(<genexpr>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:438(_field_assign)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:450(_field_init)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:510(_init_param)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:646(_is_classvar)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:654(_is_initvar)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:660(_is_kw_only)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:723(_get_field)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:266(__init__)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:346(field)
      6/3    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:397(__new__)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/common.py:229(asarray_tuplesafe)
        6    0.000    0.000    0.000    0.000 {pandas._libs.lib.maybe_convert_objects}
        6    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_scalar}
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1747(pandas_dtype)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/locale.py:396(normalize)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/_config/config.py:603(_get_deprecated_option)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1278(__eq__)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1554(<genexpr>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:301(isgeneratorfunction)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:308(iscoroutinefunction)
        6    0.000    0.000    0.001    0.000 /usr/lib/python3.10/inspect.py:1252(getfullargspec)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:2714(__str__)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/numeric.py:289(full)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2302(_any_dispatcher)
        6    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2307(any)
        6    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(any)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/gettext.py:211(_expand_lang)
        5    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        5    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:666(<lambda>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:668(<listcomp>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3032(__str__)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:4292(__init__)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1255(__init__)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:388(<listcomp>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:379(_tuple_str)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:624(_cmp_fn)
        5    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/series.py:590(name)
        5    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/function_base.py:23(linspace)
        5    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/function_base.py:18(_linspace_dispatcher)
        5    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(linspace)
        5    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/einsumfunc.py:1001(_einsum_dispatcher)
        5    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(result_type)
        5    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_dtype.py:24(_kind_name)
        5    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_dtype.py:330(_name_includes_bit_suffix)
        5    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_dtype.py:344(_name_get)
        5    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        5    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
        5    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/multiarray.py:664(result_type)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:590(_find_data_type)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:579(_get_mixins_)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_compile.py:440(_bytes_to_codes)
        4    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        4    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        4    0.000    0.000    0.000    0.000 {method 'iter' of 'xml.etree.ElementTree.Element' objects}
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/sparse/linalg/_isolve/iterative.py:120(combine)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/sparse/linalg/_isolve/iterative.py:119(set_docstring)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_optimize.py:122(__getattr__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:1841(__radd__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:2020(__invert__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3015(parseImpl)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3353(setResultsName)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3829(__init__)
      4/3    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3859(parseImpl)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/__init__.py:127(_declare_state)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/__init__.py:334(register_loader_type)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/__init__.py:1957(register_finder)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/__init__.py:2181(register_namespace_handler)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/packaging/_structures.py:19(__eq__)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:40(<setcomp>)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:39(_opts)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:71(__init__)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:142(_convert_cpp)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis.py:412(__init__)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis_transform.py:145(_internal_conversion)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/utils.py:96(_cast_make_object)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/utils.py:112(cast)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/hist.py:102(_arg_shortcut)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/hist.py:607(_axis)
        4    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PhysicsTunes/PhysicsTunes.py:100(__init__)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/series.py:640(name)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:166(_consolidate_key)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:244(mgr_locs)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:1960(maybe_coerce_values)
        4    0.012    0.003    0.012    0.003 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:2060(_stack_arrays)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:834(_reset_identity)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/construction.py:802(is_empty_data)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1721(validate_all_hashable)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:442(ClassVar)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ctypes/__init__.py:76(CFUNCTYPE)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_asarray.py:109(<setcomp>)
        4    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_asarray.py:22(require)
        4    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:625(<listcomp>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:918(__init__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:2196(_parse_optional)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/re.py:269(escape)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:12(_is_descriptor)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:163(__delitem__)
        4    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/AnalysisReader/xmlReader.py:196(GetSourceOfTune)
        4    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/AnalysisReader/xmlReader.py:202(reader)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/io.py:60(__getattr__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:228(expanduser)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/warnings.py:130(filterwarnings)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/functools.py:841(_is_valid_dispatch_type)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/functools.py:844(register)
        3    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        3    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/result.py:12(failfast)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:644(__getattr__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:755(copy)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:1567(resetCache)
        3    0.000    0.000    0.003    0.001 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:1608(parseString)
        3    0.000    0.000    0.003    0.001 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:1877(__mul__)
